driverId,raceId,finalPosition,gridPosition,points,qual1,qual2,qual3
154,885,-1,13,0.0,00:01:23.7380000,00:01:18.6030000,NULL
154,886,13,22,0.0,00:01:25.7160000,NULL,NULL
154,887,19,7,0.0,00:01:31.4660000,00:01:31.5300000,00:01:30.9550000
154,888,3,5,15.0,00:01:31.2420000,00:01:30.0050000,00:01:29.9590000
154,890,6,3,8.0,00:01:20.4470000,00:01:20.1010000,00:01:19.5950000
154,891,8,7,4.0,00:02:02.4760000,00:01:48.6490000,00:02:03.0810000
154,892,8,13,4.0,00:01:24.7370000,00:01:24.8480000,NULL
154,893,-1,3,0.0,00:01:45.8510000,00:01:43.9570000,00:01:43.0580000
154,894,3,3,15.0,00:01:39.0650000,00:01:38.0760000,00:01:37.5310000
154,895,3,4,15.0,00:01:31.8240000,00:01:31.5650000,00:01:31.3650000
154,896,3,17,15.0,00:01:26.5770000,NULL,NULL
154,897,4,6,12.0,00:01:41.4470000,00:01:40.9480000,00:01:40.9970000
154,899,-1,6,0.0,00:01:26.4530000,00:01:26.1610000,00:01:27.7370000
154,900,-1,22,0.0,00:01:36.9930000,NULL,NULL
154,901,11,15,0.0,00:02:00.2020000,00:02:02.8850000,NULL
154,902,12,16,0.0,00:01:36.6540000,00:01:35.9080000,NULL
154,903,-1,10,0.0,00:01:58.4110000,00:01:56.4070000,00:01:57.0790000
154,904,8,5,4.0,00:01:28.4720000,00:01:27.2580000,00:01:26.9600000
154,905,8,14,4.0,00:01:18.3350000,00:01:18.1960000,NULL
154,906,-1,14,0.0,00:01:17.7320000,00:01:16.6870000,NULL
154,907,14,22,0.0,00:01:10.4610000,00:01:10.6420000,NULL
154,908,12,11,0.0,00:01:43.1210000,00:01:38.4960000,NULL
154,909,-1,14,0.0,00:01:18.8940000,00:01:18.9830000,NULL
154,910,-1,14,0.0,00:01:26.1360000,00:01:25.3370000,NULL
154,911,-1,15,0.0,00:02:10.8980000,00:02:11.0870000,NULL
154,912,16,17,0.0,00:01:27.6320000,NULL,NULL
154,913,13,16,0.0,00:01:47.8620000,00:01:47.8120000,NULL
154,914,15,16,0.0,00:01:35.9840000,NULL,NULL
154,915,17,15,0.0,00:01:42.5260000,00:01:41.3970000,NULL
154,917,17,14,0.0,00:01:12.0370000,NULL,NULL
154,918,13,18,0.0,00:01:42.7680000,NULL,NULL
154,926,-1,8,0.0,00:01:29.5370000,00:01:28.5890000,00:01:28.5600000
154,927,11,10,0.0,00:01:40.3030000,00:01:41.2090000,00:01:52.9810000
154,928,7,8,6.0,00:01:38.2090000,00:01:38.0630000,00:01:37.9050000
154,929,7,10,6.0,00:01:35.0070000,00:01:34.1230000,00:01:34.4840000
154,930,8,11,4.0,00:01:27.3830000,00:01:27.3750000,NULL
154,931,12,15,0.0,00:01:17.7670000,00:01:17.0070000,NULL
154,932,10,5,1.0,00:01:15.8330000,00:01:15.1870000,00:01:15.1940000
154,933,-1,9,0.0,00:01:11.8210000,00:01:09.9200000,NULL
154,934,-1,12,0.0,00:01:34.6460000,00:01:34.4300000,NULL
154,936,7,10,6.0,00:01:24.2420000,00:01:23.8050000,00:01:24.1810000
154,937,3,9,15.0,00:01:49.3530000,00:01:48.9810000,00:01:48.5610000
154,938,-1,8,0.0,00:01:25.1440000,00:01:24.4480000,00:01:25.0540000
154,939,13,10,0.0,00:01:46.8600000,00:01:45.8050000,00:01:46.4130000
154,940,7,8,6.0,00:01:34.3980000,00:01:34.2780000,00:01:33.9670000
154,941,-1,8,0.0,00:01:39.0560000,00:01:38.7540000,00:01:38.7870000
154,943,10,12,1.0,00:01:21.5770000,00:01:21.0380000,NULL
154,944,8,14,4.0,00:01:13.0560000,00:01:13.9130000,NULL
154,945,9,18,2.0,00:01:42.5850000,NULL,NULL
154,948,6,19,8.0,00:01:28.3220000,NULL,NULL
154,949,5,9,10.0,00:01:32.0050000,00:01:31.7560000,NULL
154,950,19,14,0.0,00:01:38.4250000,00:01:39.8300000,NULL
154,951,8,15,4.0,00:01:38.3830000,00:01:38.0550000,NULL
154,952,-1,14,0.0,00:01:24.7160000,00:01:24.4800000,NULL
154,953,13,15,0.0,00:01:15.4650000,00:01:15.5710000,NULL
154,954,14,14,0.0,00:01:15.4440000,00:01:14.8030000,NULL
154,955,13,11,0.0,00:01:45.5070000,00:01:44.7550000,NULL
154,956,7,13,6.0,00:01:07.6620000,00:01:07.8500000,NULL
154,957,-1,13,0.0,00:01:32.2830000,00:01:32.0500000,NULL
154,958,14,11,0.0,00:01:35.9060000,00:01:24.9410000,NULL
154,959,13,20,0.0,00:01:16.3280000,00:01:16.0860000,NULL
154,960,13,11,0.0,00:01:48.7510000,00:01:48.3160000,NULL
154,961,11,17,0.0,00:01:23.4210000,00:01:23.0920000,NULL
154,962,-1,20,0.0,00:01:45.6090000,00:01:45.7230000,NULL
154,963,-1,12,0.0,00:01:35.4000000,00:01:35.0010000,NULL
154,964,11,7,0.0,00:01:32.4580000,00:01:32.1760000,00:01:31.9610000
154,966,20,22,0.0,00:01:21.9160000,NULL,NULL
154,967,-1,7,0.0,00:01:12.8930000,00:01:12.3430000,00:01:11.9370000
154,968,11,14,0.0,00:01:41.4670000,00:01:41.5640000,NULL
154,969,-1,6,0.0,00:01:25.4190000,00:01:24.7180000,00:01:24.0740000
154,970,11,19,0.0,00:01:35.2230000,NULL,NULL
154,971,8,9,4.0,00:01:31.6910000,00:01:30.8570000,00:01:30.7630000
154,972,-1,19,0.0,00:01:37.6200000,NULL,NULL
154,973,10,14,1.0,00:01:21.8220000,00:01:21.5170000,NULL
154,974,8,8,4.0,00:01:13.7860000,00:01:13.2030000,00:01:13.3490000
154,975,10,14,1.0,00:01:13.7800000,00:01:13.8390000,NULL
154,976,13,16,0.0,00:01:44.4680000,NULL,NULL
154,977,6,6,8.0,00:01:05.9020000,00:01:05.3190000,00:01:05.4800000
154,978,13,10,0.0,00:01:42.0420000,00:01:29.9660000,00:01:29.5490000
154,979,-1,14,0.0,00:01:19.0850000,00:01:18.7710000,NULL
154,980,7,11,6.0,00:01:45.7280000,00:01:45.1330000,NULL
154,981,15,20,0.0,00:01:43.3550000,NULL,NULL
154,982,9,15,2.0,00:01:43.6270000,00:01:43.8830000,NULL
154,983,13,16,0.0,00:01:33.3080000,NULL,NULL
154,984,9,13,2.0,00:01:30.8490000,NULL,NULL
154,986,15,15,0.0,00:01:19.4730000,NULL,NULL
154,987,15,11,0.0,00:01:10.1480000,00:01:09.8790000,NULL
154,988,11,16,0.0,00:01:39.5160000,NULL,NULL
154,989,-1,6,0.0,00:01:23.6710000,00:01:23.4680000,00:01:23.3390000
154,990,13,16,0.0,00:01:30.5300000,NULL,NULL
154,991,17,10,0.0,00:01:33.2380000,00:01:32.5240000,00:01:32.8550000
154,992,-1,20,0.0,NULL,NULL,NULL
154,993,-1,10,0.0,00:01:18.3050000,00:01:17.6990000,00:01:17.8350000
154,994,15,18,0.0,00:01:12.9300000,00:01:12.7280000,NULL
154,995,12,20,0.0,NULL,NULL,NULL
154,996,11,10,0.0,00:01:32.0830000,00:01:31.4720000,NULL
154,997,4,5,12.0,00:01:04.2420000,00:01:04.0590000,00:01:03.8920000
154,998,-1,8,0.0,00:01:28.0860000,00:01:27.5220000,00:01:27.4550000
154,999,6,6,8.0,00:01:12.9860000,00:01:12.7220000,00:01:12.5440000
154,1000,10,10,1.0,00:01:17.9010000,00:01:33.6500000,00:01:40.5930000
154,1001,7,5,6.0,00:01:43.5970000,00:01:43.0420000,00:02:02.1220000
154,1002,-1,6,0.0,00:01:21.8870000,00:01:21.2390000,00:01:20.9360000
154,1003,15,8,0.0,00:01:38.6850000,00:01:38.3670000,00:01:38.3200000
154,1004,11,9,0.0,00:01:34.0220000,00:01:33.5170000,00:01:33.7040000
154,1005,8,5,4.0,00:01:29.7240000,00:01:29.6780000,00:01:29.7610000
154,1007,16,18,0.0,00:01:16.9110000,NULL,NULL
154,1008,8,8,4.0,00:01:08.7350000,00:01:08.2390000,00:01:08.5170000
154,1009,9,7,2.0,00:01:37.5750000,00:01:36.7320000,00:01:36.1920000
154,1010,-1,6,0.0,00:01:22.9590000,00:01:21.8700000,00:01:21.8260000
154,1011,-1,11,0.0,00:01:29.6880000,00:01:29.2490000,00:01:29.0150000
154,1012,11,10,0.0,00:01:33.7520000,00:01:33.1560000,NULL
154,1013,-1,14,0.0,00:01:43.4070000,NULL,NULL
154,1014,10,7,1.0,00:01:18.0420000,00:01:17.0660000,00:01:16.9110000
154,1015,10,13,1.0,00:01:11.8370000,00:01:12.0270000,NULL
154,1016,14,14,0.0,00:01:12.1090000,NULL,NULL
154,1017,20,16,0.0,00:01:31.6260000,NULL,NULL
154,1018,16,11,0.0,00:01:04.5520000,00:01:04.4900000,NULL
154,1019,-1,14,0.0,00:01:26.3470000,00:01:26.7570000,NULL
154,1020,7,6,6.0,00:01:13.1460000,00:01:12.7690000,00:01:12.8510000
154,1021,-1,9,0.0,00:01:16.9780000,00:01:16.3190000,00:01:16.0130000
154,1022,13,9,0.0,00:01:45.6940000,00:01:44.7970000,NULL
154,1023,16,13,0.0,00:01:20.7840000,NULL,NULL
154,1024,11,17,0.0,00:01:40.2770000,NULL,NULL
154,1025,-1,8,0.0,00:01:34.2830000,00:01:33.6430000,00:01:33.5170000
154,1026,13,10,0.0,00:01:29.5720000,00:01:29.1440000,00:01:29.3410000
154,1027,17,18,0.0,00:01:18.5990000,NULL,NULL
154,1029,13,7,0.0,00:01:09.1970000,00:01:08.7050000,00:01:08.8540000
154,1030,15,15,0.0,00:01:38.0510000,NULL,NULL
154,1031,-1,15,0.0,00:01:05.0940000,00:01:04.6910000,NULL
154,1032,13,0,0.0,NULL,NULL,NULL
154,1033,16,0,0.0,00:01:16.4070000,NULL,NULL
154,1034,16,17,0.0,00:01:27.6430000,NULL,NULL
154,1035,16,13,0.0,00:01:27.5190000,00:01:27.2540000,NULL
154,1036,19,17,0.0,00:01:18.0890000,NULL,NULL
154,1037,15,17,0.0,00:01:43.8380000,NULL,NULL
154,1038,12,16,0.0,00:01:21.1390000,NULL,NULL
154,1039,12,15,0.0,00:01:17.0690000,00:01:17.2540000,NULL
154,1040,17,16,0.0,00:01:34.5920000,NULL,NULL
154,1041,9,16,2.0,00:01:27.5520000,NULL,NULL
154,1042,17,18,0.0,00:01:18.3640000,NULL,NULL
154,1043,14,16,0.0,00:01:15.9180000,NULL,NULL
154,1044,-1,17,0.0,00:02:12.9090000,NULL,NULL
154,1045,-1,19,0.0,00:01:30.1380000,NULL,NULL
155,16,10,11,0.0,00:01:24.3350000,00:01:21.9600000,NULL
155,17,6,12,3.0,00:01:41.0350000,00:01:40.7770000,NULL
155,337,-1,16,0.0,00:01:56.5410000,00:01:56.2700000,NULL
155,338,-1,16,0.0,00:01:26.2510000,00:01:25.7770000,NULL
155,339,-1,9,0.0,00:01:48.4670000,00:01:47.7920000,00:01:51.7670000
155,340,-1,15,0.0,00:01:37.0440000,00:01:36.4220000,NULL
155,341,12,10,0.0,00:01:22.5770000,00:01:21.7250000,00:01:21.9840000
155,342,-1,16,0.0,00:01:16.1750000,00:01:15.9920000,NULL
155,343,10,10,1.0,00:01:28.1580000,00:01:27.4340000,00:01:28.1220000
155,344,-1,18,0.0,00:01:18.0190000,NULL,NULL
155,345,7,18,6.0,00:01:39.3430000,NULL,NULL
155,346,6,12,8.0,00:01:31.8510000,00:01:31.4210000,NULL
155,347,11,12,0.0,00:01:15.9510000,00:01:15.0840000,NULL
155,348,9,23,2.0,00:01:22.2220000,NULL,NULL
155,349,8,17,4.0,00:02:02.2840000,NULL,NULL
155,350,-1,13,0.0,00:01:24.2730000,00:01:23.6590000,NULL
155,351,-1,10,0.0,00:01:48.9080000,00:01:47.5590000,00:01:47.8840000
155,352,7,14,6.0,00:01:32.7830000,00:01:32.4270000,NULL
155,353,8,12,4.0,00:01:38.4290000,00:01:37.6430000,NULL
155,354,10,12,1.0,00:01:19.7410000,00:01:19.3850000,NULL
155,355,14,12,0.0,00:01:41.0450000,00:01:40.7830000,NULL
155,841,-1,9,0.0,00:01:25.7170000,00:01:25.4050000,00:01:25.6260000
155,842,7,10,6.0,00:01:36.9940000,00:01:36.6910000,00:01:36.8200000
155,843,10,13,1.0,00:01:36.1470000,00:01:36.2360000,NULL
155,845,10,14,1.0,00:01:23.6560000,00:01:23.7020000,NULL
155,846,5,12,10.0,00:01:16.5130000,00:01:15.9730000,NULL
155,847,7,13,6.0,00:01:15.6940000,00:01:15.2850000,NULL
155,848,16,14,0.0,00:01:40.1310000,00:01:39.5250000,NULL
155,849,-1,8,0.0,00:01:34.3240000,00:01:32.3990000,00:01:32.1280000
155,850,9,17,2.0,00:01:33.7860000,NULL,NULL
155,851,11,13,0.0,00:01:23.2780000,00:01:22.4350000,NULL
155,852,12,12,0.0,00:02:07.1940000,00:02:04.7570000,NULL
155,853,-1,17,0.0,00:01:24.8790000,00:01:25.0650000,NULL
155,854,14,17,0.0,00:01:48.0540000,NULL,NULL
155,855,13,7,0.0,00:01:32.6260000,00:01:32.3800000,NULL
155,856,15,14,0.0,00:01:39.4640000,00:01:38.7750000,NULL
155,857,-1,17,0.0,00:01:27.8760000,NULL,NULL
155,858,10,16,1.0,00:01:41.6130000,00:01:41.2400000,NULL
155,859,9,16,2.0,00:01:14.5710000,00:01:14.1290000,NULL
155,860,6,13,8.0,00:01:26.1820000,00:01:26.5900000,NULL
155,861,-1,17,0.0,00:01:38.3720000,00:01:38.0690000,NULL
155,862,10,3,1.0,00:01:36.8630000,00:01:35.8530000,00:01:35.7840000
155,863,13,12,0.0,00:01:34.1310000,00:01:33.8060000,NULL
155,864,5,9,10.0,00:01:23.3860000,00:01:22.8970000,NULL
155,865,-1,11,0.0,00:01:15.6480000,00:01:15.5080000,NULL
155,866,9,11,2.0,00:01:15.1010000,00:01:14.6880000,NULL
155,867,-1,7,0.0,00:01:39.6510000,00:01:38.7030000,00:01:38.7410000
155,868,11,17,0.0,00:01:46.6490000,00:01:57.0710000,NULL
155,869,4,12,12.0,00:01:16.4810000,00:01:39.9850000,NULL
155,870,18,15,0.0,00:01:22.8010000,00:01:22.3000000,NULL
155,871,13,2,0.0,00:01:49.6860000,00:01:48.5690000,00:01:47.8710000
155,872,9,8,2.0,00:01:25.3170000,00:01:24.6830000,00:01:25.1090000
155,873,13,17,0.0,00:01:49.9330000,NULL,NULL
155,874,3,3,15.0,00:01:32.0420000,00:01:31.8860000,00:01:31.7000000
155,875,-1,13,0.0,00:01:38.7190000,00:01:38.5940000,NULL
155,876,14,17,0.0,00:01:27.5170000,00:01:27.2190000,NULL
155,877,6,15,8.0,00:01:43.5820000,00:01:42.6060000,NULL
155,879,9,14,2.0,00:01:16.4000000,00:01:14.3800000,NULL
155,900,-1,14,0.0,00:01:34.2740000,00:01:45.8670000,NULL
155,901,13,20,0.0,00:02:03.5950000,NULL,NULL
155,902,15,18,0.0,00:01:37.0850000,NULL,NULL
155,903,18,18,0.0,00:01:59.2600000,NULL,NULL
155,904,-1,20,0.0,00:01:30.3750000,NULL,NULL
155,905,13,20,0.0,00:01:20.1330000,NULL,NULL
155,906,-1,21,0.0,00:01:19.2780000,NULL,NULL
155,907,16,19,0.0,00:01:11.6730000,NULL,NULL
155,908,15,22,0.0,00:01:49.6250000,NULL,NULL
155,909,16,19,0.0,00:01:20.4080000,NULL,NULL
155,910,-1,17,0.0,00:01:27.1390000,NULL,NULL
155,912,17,18,0.0,00:01:27.6710000,NULL,NULL
155,913,-1,20,0.0,00:01:50.4050000,NULL,NULL
155,914,19,19,0.0,00:01:37.0150000,NULL,NULL
155,915,-1,19,0.0,00:01:43.1660000,NULL,NULL
155,918,-1,16,0.0,00:01:44.5400000,NULL,NULL
807,337,14,13,0.0,00:01:56.3750000,00:01:55.8570000,NULL
807,338,-1,15,0.0,00:01:25.8660000,00:01:25.7480000,NULL
807,339,10,5,1.0,00:01:49.6640000,00:01:47.3460000,00:01:51.0010000
807,340,15,16,0.0,00:01:37.0490000,00:01:36.6470000,NULL
807,341,16,13,0.0,00:01:22.8570000,00:01:22.1310000,NULL
807,342,-1,11,0.0,00:01:16.0300000,00:01:15.3170000,NULL
807,343,17,17,0.0,00:01:28.2270000,00:01:28.8410000,NULL
807,344,13,12,0.0,00:01:16.7700000,00:01:16.4380000,NULL
807,345,-1,8,0.0,00:01:38.8430000,00:01:38.5230000,00:01:38.4280000
807,346,10,13,1.0,00:01:32.1440000,00:01:31.6350000,NULL
807,347,13,10,0.0,00:01:16.3870000,00:01:14.9430000,00:01:15.3390000
807,348,6,10,8.0,00:01:21.5980000,00:01:21.2750000,00:01:21.7100000
807,349,14,9,0.0,00:01:55.4420000,00:01:47.8210000,00:01:47.0530000
807,350,7,8,6.0,00:01:23.5160000,00:01:22.9890000,00:01:23.0370000
807,351,10,17,1.0,00:01:47.9840000,00:01:47.6740000,NULL
807,352,-1,9,0.0,00:01:32.2110000,00:01:31.9260000,00:01:31.5590000
807,353,10,11,1.0,00:01:38.1150000,00:01:37.6200000,NULL
807,354,8,1,4.0,00:01:20.0500000,00:01:19.1440000,00:01:14.4700000
807,355,16,15,0.0,00:01:41.0150000,00:01:41.4180000,NULL
807,860,-1,9,0.0,00:01:27.4640000,00:01:26.3140000,00:01:26.4510000
807,861,9,16,2.0,00:01:38.3030000,00:01:37.8900000,NULL
807,862,15,16,0.0,00:01:36.9210000,00:01:36.7450000,NULL
807,863,12,13,0.0,00:01:34.6010000,00:01:33.8070000,NULL
807,864,10,13,1.0,00:01:23.7200000,00:01:23.1770000,NULL
807,865,8,10,4.0,00:01:15.4180000,00:01:15.4210000,NULL
807,866,12,13,0.0,00:01:15.1060000,00:01:14.7480000,NULL
807,867,5,8,10.0,00:01:39.0090000,00:01:38.6890000,00:01:38.7520000
807,868,12,14,0.0,00:01:46.3340000,00:01:55.5560000,00:01:54.3820000
807,869,9,4,2.0,00:01:16.2710000,00:01:39.4670000,00:01:43.5010000
807,870,11,10,0.0,00:01:22.1760000,00:01:21.6530000,00:01:22.8470000
807,871,4,11,12.0,00:01:49.3620000,00:01:48.8550000,NULL
807,873,14,11,0.0,00:01:49.5470000,00:01:47.9750000,NULL
807,874,7,15,6.0,00:01:32.8280000,00:01:32.2720000,NULL
807,875,6,8,8.0,00:01:38.9810000,00:01:38.4280000,00:01:38.2660000
807,876,8,12,4.0,00:01:27.1850000,00:01:26.2410000,NULL
807,877,-1,10,0.0,00:01:42.5790000,00:01:42.0190000,NULL
807,879,5,6,10.0,00:01:15.5360000,00:01:13.7040000,00:01:13.2060000
807,880,-1,11,0.0,00:01:45.9300000,00:01:38.0670000,NULL
807,881,8,12,4.0,00:01:37.9310000,00:01:38.1250000,NULL
807,882,10,10,1.0,00:01:36.9850000,00:01:36.2610000,NULL
807,883,12,14,0.0,00:01:34.4090000,00:01:33.9760000,NULL
807,884,15,15,0.0,00:01:23.0580000,00:01:22.3890000,NULL
807,885,11,11,0.0,00:01:25.5470000,00:01:18.3310000,NULL
807,886,-1,9,0.0,00:01:23.8990000,00:01:29.4350000,NULL
807,887,10,14,1.0,00:01:32.1680000,00:01:32.2110000,NULL
807,888,10,10,1.0,00:01:31.1320000,00:01:30.2310000,NULL
807,890,11,12,0.0,00:01:21.0280000,00:01:20.5800000,NULL
807,891,13,11,0.0,00:02:01.7120000,00:01:49.0880000,NULL
807,892,5,3,10.0,00:01:24.7760000,00:01:24.3050000,00:01:24.0650000
807,893,9,11,2.0,00:01:45.3810000,00:01:44.5550000,NULL
807,894,4,7,12.0,00:01:38.4270000,00:01:37.9130000,00:01:38.2370000
807,895,6,7,8.0,00:01:32.4650000,00:01:31.8480000,00:01:31.6440000
807,896,19,7,0.0,00:01:25.8830000,00:01:25.3390000,00:01:25.3340000
807,897,14,5,0.0,00:01:41.6310000,00:01:40.9310000,00:01:40.5760000
807,899,8,10,4.0,00:01:26.0710000,00:01:27.4410000,00:01:29.5820000
807,900,6,7,8.0,00:01:33.8930000,00:01:43.6580000,00:01:46.0300000
807,901,5,7,10.0,00:01:58.8830000,00:02:00.8390000,00:02:01.7120000
807,902,5,11,10.0,00:01:34.8740000,00:01:35.1160000,NULL
807,903,6,8,8.0,00:01:55.9130000,00:01:56.8470000,00:01:56.3660000
807,904,10,10,1.0,00:01:28.1550000,00:01:27.6850000,NULL
807,905,5,11,10.0,00:01:18.4320000,00:01:17.8460000,NULL
807,906,5,11,10.0,00:01:16.8970000,00:01:16.3000000,NULL
807,907,9,10,2.0,00:01:10.3890000,00:01:09.6240000,NULL
807,908,8,4,4.0,00:01:41.2710000,00:01:37.1120000,00:01:38.3290000
807,909,7,9,6.0,00:01:18.9270000,00:01:18.0170000,00:01:18.0140000
807,910,-1,9,0.0,00:01:26.1490000,00:01:24.6470000,00:01:24.7750000
807,911,10,18,1.0,00:02:11.2670000,NULL,NULL
807,912,12,13,0.0,00:01:26.3710000,00:01:26.2790000,NULL
807,913,9,13,2.0,00:01:47.3700000,00:01:47.3080000,NULL
807,914,8,13,4.0,00:01:35.0000000,00:01:35.0990000,NULL
807,915,12,17,0.0,00:01:40.2730000,00:01:40.0580000,NULL
807,917,8,12,4.0,00:01:11.8480000,00:01:11.9760000,NULL
807,918,6,12,16.0,00:01:42.4440000,00:01:42.3840000,NULL
807,926,7,13,6.0,00:01:29.6510000,00:01:29.2080000,NULL
807,927,14,13,0.0,00:01:40.8300000,00:01:43.0230000,NULL
807,928,-1,16,0.0,00:01:39.2160000,NULL,NULL
807,929,13,8,0.0,00:01:35.6530000,00:01:34.6130000,00:01:34.4500000
807,930,15,17,0.0,00:01:28.3650000,NULL,NULL
807,931,11,11,0.0,00:01:17.5520000,00:01:17.1930000,NULL
807,932,8,7,4.0,00:01:16.1860000,00:01:15.7060000,00:01:15.6140000
807,933,6,5,8.0,00:01:11.3190000,00:01:09.6040000,00:01:09.2780000
807,934,7,9,6.0,00:01:34.5940000,00:01:33.6930000,00:01:33.6730000
807,936,-1,11,0.0,00:01:24.1150000,00:01:23.8260000,NULL
807,937,-1,11,0.0,00:01:49.4990000,00:01:49.1210000,NULL
807,938,7,9,6.0,00:01:24.9370000,00:01:24.5100000,00:01:25.3170000
807,939,-1,11,0.0,00:01:46.6690000,00:01:46.3050000,NULL
807,940,6,13,8.0,00:01:35.3280000,00:01:34.3900000,NULL
807,941,-1,6,0.0,00:01:39.2500000,00:01:38.7270000,00:01:38.6590000
807,943,7,10,6.0,00:01:21.3150000,00:01:20.9350000,00:01:20.7880000
807,944,6,5,8.0,00:01:12.5950000,00:01:12.4850000,00:01:12.2650000
807,945,7,7,6.0,00:01:41.9960000,00:01:41.9250000,00:01:41.6860000
807,948,7,10,6.0,00:01:26.5500000,00:01:25.8650000,NULL
807,949,15,8,0.0,00:01:31.9870000,00:01:31.6040000,00:01:31.6200000
807,950,15,13,0.0,00:01:38.1650000,00:01:37.3330000,NULL
807,951,-1,13,0.0,00:01:38.5620000,00:01:37.7710000,NULL
807,952,-1,11,0.0,00:01:24.4630000,00:01:24.2030000,NULL
807,953,6,5,8.0,00:01:15.3330000,00:01:14.9890000,00:01:14.7260000
807,954,8,9,4.0,00:01:14.6630000,00:01:14.1660000,00:01:13.9520000
807,955,9,12,2.0,00:01:44.8600000,00:01:44.8240000,NULL
807,956,19,2,0.0,00:01:07.3850000,00:01:07.2570000,00:01:09.2850000
807,957,7,8,6.0,00:01:32.3490000,00:01:31.7700000,00:01:32.1720000
807,958,10,9,1.0,00:01:41.4710000,00:01:23.9010000,00:01:21.8230000
807,959,7,8,6.0,00:01:16.3010000,00:01:15.6230000,00:01:15.5100000
807,960,4,7,12.0,00:01:48.0800000,00:01:47.3170000,00:01:47.5430000
807,961,10,9,1.0,00:01:23.2590000,00:01:22.9510000,00:01:22.8360000
807,962,-1,8,0.0,00:01:46.0810000,00:01:44.7370000,00:01:44.4790000
807,963,8,8,4.0,00:01:34.8270000,00:01:34.4410000,00:01:34.4890000
807,964,8,9,4.0,00:01:32.4480000,00:01:32.2000000,00:01:32.1420000
807,966,7,5,6.0,00:01:20.5990000,00:01:19.7690000,00:01:19.3300000
807,967,7,8,6.0,00:01:12.4280000,00:01:12.3600000,00:01:12.1040000
807,968,7,7,6.0,00:01:41.0000000,00:01:40.7090000,00:01:40.5010000
807,969,11,11,0.0,00:01:24.9750000,00:01:25.0910000,NULL
807,970,12,7,0.0,00:01:34.4530000,00:01:33.6360000,00:01:33.5800000
807,971,9,7,2.0,00:01:31.0570000,00:01:30.1690000,00:01:29.8420000
807,972,8,8,4.0,00:01:35.5070000,00:01:35.3280000,00:01:35.2850000
807,973,6,13,8.0,00:01:22.0910000,00:01:21.3970000,NULL
807,974,-1,10,0.0,00:01:13.7870000,00:01:13.6280000,NULL
807,975,8,10,4.0,00:01:13.8040000,00:01:13.4060000,00:01:13.2710000
807,976,-1,13,0.0,00:01:43.9300000,00:01:44.2670000,NULL
807,977,13,11,0.0,00:01:06.1740000,00:01:05.5970000,NULL
807,978,6,5,8.0,00:01:39.2010000,00:01:29.3400000,00:01:28.8560000
807,979,17,12,0.0,00:01:18.1370000,00:01:17.6550000,00:01:17.4680000
807,980,6,7,8.0,00:01:45.2800000,00:01:44.9880000,00:01:44.9820000
807,981,13,14,0.0,00:01:39.2420000,00:01:38.0590000,NULL
807,982,-1,7,0.0,00:01:42.5860000,00:01:41.2770000,00:01:41.0130000
807,983,16,8,0.0,00:01:32.5860000,00:01:31.7780000,00:01:31.6070000
807,984,-1,11,0.0,00:01:30.2520000,00:01:29.8790000,NULL
807,986,-1,7,0.0,00:01:18.3220000,00:01:17.7920000,00:01:17.4660000
807,987,10,7,1.0,00:01:10.0780000,00:01:09.7260000,00:01:09.7030000
807,988,6,7,8.0,00:01:38.7810000,00:01:38.1380000,00:01:38.2820000
807,989,7,7,6.0,00:01:23.7820000,00:01:23.5440000,00:01:23.5320000
807,990,6,7,8.0,00:01:30.2600000,00:01:29.1870000,00:01:29.5700000
807,991,6,7,8.0,00:01:33.5450000,00:01:32.4940000,00:01:32.5320000
807,992,-1,14,0.0,00:01:43.7460000,00:01:43.2320000,00:01:43.0660000
807,993,-1,16,0.0,00:01:18.9230000,NULL,NULL
807,994,8,11,4.0,00:01:13.0650000,00:01:12.4110000,NULL
807,995,7,7,6.0,00:01:12.7950000,00:01:11.9160000,00:01:11.9730000
807,996,9,12,2.0,00:01:32.9490000,00:01:32.1150000,NULL
807,997,-1,10,0.0,00:01:04.8640000,00:01:04.6760000,00:01:05.0190000
807,998,6,11,8.0,00:01:28.0170000,00:01:27.9010000,NULL
807,999,5,7,10.0,00:01:13.4790000,00:01:12.9460000,00:01:12.5600000
807,1000,12,13,0.0,00:01:17.9050000,00:01:36.5060000,NULL
807,1001,-1,20,0.0,00:01:44.1450000,NULL,NULL
807,1002,13,20,0.0,00:01:21.8010000,NULL,NULL
807,1003,10,10,1.0,00:01:38.9320000,00:01:38.4500000,00:01:38.5880000
807,1004,12,12,0.0,00:01:34.6550000,NULL,NULL
807,1005,-1,16,0.0,00:01:30.3610000,NULL,NULL
807,1007,6,7,8.0,00:01:16.4980000,00:01:16.1260000,00:01:15.8270000
807,1008,-1,13,0.0,00:01:09.0090000,00:01:08.8340000,NULL
807,1009,-1,10,0.0,00:01:37.5690000,00:01:36.6300000,00:01:36.5420000
807,1010,7,11,6.0,00:01:22.5400000,00:01:22.5620000,NULL
807,1011,-1,17,0.0,00:01:30.0340000,NULL,NULL
807,1012,-1,8,0.0,00:01:33.6440000,00:01:33.9680000,00:01:32.9620000
807,1013,14,15,0.0,00:01:43.4270000,NULL,NULL
807,1014,13,0,0.0,00:01:18.4040000,NULL,NULL
807,1015,13,11,0.0,00:01:12.0970000,00:01:11.6700000,NULL
